-85.15626,31.87114,"McDonalds-Eufaula,AL","1250 S Eufaula Ave, Eufaula,AL, (334) 687-6686"
-86.897,31.4491,"McDonalds-Evergreen,AL","Route 2 Box 294, Evergreen,AL, (251) 578-3797"
-87.8863,30.52552,"McDonalds-Fairhope,AL","111 N Greeno Rd, Fairhope,AL, (251) 990-8833"
-87.852127,30.523479,"McDonalds-Fairhope,AL","10040 Country Rd 48, Fairhope,AL, (251) 990-7882"
-86.894122,34.36811,"McDonalds-Falkville,AL","64 E Pike Road, Falkville,AL, (256) 784-9661"
-87.82667,33.70342,"McDonalds-Fayette,AL","1421 Temple Ave N, Fayette,AL, (205) 932-8882"
-87.69026,34.8485,"McDonalds-Florence,AL","3183 Cloverdale Rd, Florence,AL, (256) 740-6797"
-87.68051,34.81668,"McDonalds-Florence,AL","1155 N Wood Ave, Florence,AL, (256) 766-9550"
-87.65596,34.82007,"McDonalds-Florence,AL","1505 Florence Blvd, Florence,AL, (256) 766-4341"
-87.63136,34.83678,"McDonalds-Florence,AL","306 Cox Creek Pwky, Florence,AL, (256) 764-2800"
-87.68354,30.38288,"McDonalds-Foley,AL","2200 S McKenzie St [WM#904], Foley,AL, (251) 943-1717"
-87.68345,30.39556,"McDonalds-Foley,AL","1010 S McKenzie St, Foley,AL, (251) 943-6960"
-85.73339,34.43265,"McDonalds-Fort Payne,AL","205 Glenn Blvd Sw, Fort Payne,AL, (256) 845-0127"
-86.806039,33.608079,"McDonalds-Fultondale,AL","239 Howell St, Fultondale,AL, (205) 841-0002"
-86.02071,34.0218,"McDonalds-Gadsden,AL","200 N 12th St, Gadsden,AL, (256) 547-0393"
-86.00417,33.99859,"McDonalds-Gadsden,AL","952 Rainbow Dr, Gadsden,AL, (256) 547-0284"
-86.82485,33.64791,"McDonalds-Gardendale,AL","890 Odum Rd [WM#1201], Gardendale,AL, (205) 608-1877"
-86.80991,33.65229,"McDonalds-Gardendale,AL","1017 Decatur Hwy, Gardendale,AL, (205) 631-5459"
-85.89048,31.04801,"McDonalds-Geneva,AL","1205 W Maple Ave, Geneva,AL, (334) 684-6409"
-85.94155,33.96533,"McDonalds-Glencoe,AL","616 Chastain Blvd W, Glencoe,AL, (256) 492-7682"
-88.335,30.499005,"McDonalds-Grand Bay,AL","9200 Grand Bay Wilmer Rd, Grand Bay,AL, (251) 865-2088"
-87.59289,32.69857,"McDonalds-Greensboro,AL","1401 State St, Greensboro,AL, (334) 624-5600"
-86.62656,31.84747,"McDonalds-Greenville,AL","112 Greenville Byp, Greenville,AL, (334) 382-2007"
-87.68707,30.27394,"McDonalds-Gulf Shores,AL","2000 Gulfshores Pky, Gulf Shores,AL, (251) 967-3700"
-86.30841,34.34159,"McDonalds-Guntersville,AL","1745 Gunter Ave, Guntersville,AL, (256) 582-2805"
-87.62164,34.22679,"McDonalds-Haleyville,AL","2006 11th Ave, Haleyville,AL, (205) 486-5859"
-87.98852,34.14236,"McDonalds-Hamilton,AL","Hwy 78 Military St S, Hamilton,AL, (205) 921-4323"
-86.77715,34.07177,"McDonalds-Hanceville,AL","740 N Main St, Hanceville,AL, (256) 352-2120"
-86.94225,34.4419,"McDonalds-Hartselle,AL","201 Highway 31 S, Hartselle,AL, (256) 773-7760"
-86.57167,34.9329,"McDonalds-Hazel Green,AL","14267 Us 231, Hazel Green,AL, (256) 828-2846"
-86.85214,33.28043,"McDonalds-Helena,AL","7210 Wyndham Pky, Helena,AL, (205) 620-6679"
-86.82125,33.45143,"McDonalds-Homewood,AL","124 State Farm Pky, Homewood,AL, (205) 917-3700"
-86.818177,33.46043,"McDonalds-Homewood,AL","818 Green Springs Rd, Homewood,AL, (205) 942-5681"
-86.80634,33.40702,"McDonalds-Hoover,AL","1547 Montgomery Hwy, Hoover,AL, (205) 979-2386"
-86.80488,33.37999,"McDonalds-Hoover,AL","1731 Montgomery Hwy S, Hoover,AL, (205) 987-8263"
-86.81104,33.37859,"McDonalds-Hoover,AL","2000 Riverchase Galleria, Hoover,AL, (205) 444-1405"
-86.735138,34.856041,"McDonalds-Hoover,AL","2780 John Hawkins Pkwy[WM# 1229], Hoover,AL, (205) 982-1700"
-86.98547,33.45089,"McDonalds-Hueytown,AL","3069 Allison Bonnett Memorial Dr, Hueytown,AL, (205) 491-5951"
-86.99437,33.442429,"McDonalds-Hueytown,AL","1007 Red Farmer Rd [WM #4497], Hueytown,AL, (205) 744-9002"
-86.6746,34.74357,"McDonalds-Huntsville,AL","6100 University Dr NW, Huntsville,AL, (256) 895-0143"
-86.62762,34.73516,"McDonalds-Huntsville,AL","4002 University Dr, Huntsville,AL, (256) 837-3970"
-86.59232,34.75792,"McDonalds-Huntsville,AL","2600 Memorial Pky Nw, Huntsville,AL, (256) 852-5730"
-86.590453,34.708824,"McDonalds-Huntsville,AL","2704 S Memorial Parkway, Huntsville,AL, (256) 535-6064"
-86.57852,34.79073,"McDonalds-Huntsville,AL","4965 N Memorial Pky, Huntsville,AL, (256) 859-9001"
-86.57458,34.7195,"McDonalds-Huntsville,AL","310 Governors Dr Se, Huntsville,AL, (256) 534-1031"
-86.5684,34.69376,"McDonalds-Huntsville,AL","4810 Whitesburg Dr S, Huntsville,AL, (256) 880-3763"
-86.56644,34.64399,"McDonalds-Huntsville,AL","10031 S Memorial Pky, Huntsville,AL, (256) 883-9050"
-86.52631,34.77308,"McDonalds-Huntsville,AL","1795 Us 72 E, Huntsville,AL, (256) 859-1630"
-86.48648,34.8204,"McDonalds-Huntsville,AL","2234 Winchester Rd Ne, Huntsville,AL, (256) 382-2342"
-86.69401,33.53329,"McDonalds-Irondale,AL","734 Grants Mill Rd, Irondale,AL, (205) 956-3312"
-88.246094,30.428543,"McDonalds-Irvington,AL","8660 Hwy 188, Irvington,AL, (251) 824-1810 "
-87.88919,31.53514,"McDonalds-Jackson,AL","2425 College Ave, Jackson,AL, (251) 246-5044"
-85.76141,33.81646,"McDonalds-Jacksonville,AL","312 Pelham Rd N, Jacksonville,AL, (256) 435-1354"
-87.26926,33.8488,"McDonalds-Jasper,AL","600 Hwy 78 East, Jasper,AL, (205) 221-9777"
-87.25401,33.84472,"McDonalds-Jasper,AL","1801 Highway 78 E[WM# 287], Jasper,AL, (205) 302-0010"
-86.74355,32.95955,"McDonalds-Jemison,AL","24712 Us Hwy 31, Jemison,AL, (205) 688-1141"
-87.55506,34.85576,"McDonalds-Killen,AL","1001 Hwy 72, Killen,AL, (256) 757-4040"
-86.52365,33.55922,"McDonalds-Leeds,AL","1724 Ashville Rd NE, Leeds,AL, (205) 699-7080"
-86.12521,33.58746,"McDonalds-Lincoln,AL","75280 Al Highway 77, Lincoln,AL, (205) 763-0930"
-87.76073,30.6421,"McDonalds-Loxley,AL","12593 N Hickory St, Loxley,AL, (251) 964-4155"
-86.2665,31.7441,"McDonalds-Luverne,AL","US Hwy 331, Luverne,AL, (334) 335-5235"
-86.74937,34.75208,"McDonalds-Madison,AL","8005 Us 72 W, Madison,AL, (256) 722-9584"
-86.74903,34.67751,"McDonalds-Madison,AL","8841 Madison Blvd, Madison,AL, (256) 772-0099"
-86.99999,33.33018,"McDonalds-McCalla,AL","4746 Eastern Valley Rd, McCalla,AL, (205) 477-1003"
-86.9219,33.45682,"McDonalds-Midfield,AL","11 Phillips Dr, Midfield,AL, (205) 923-9802"
-86.372022,32.519107,"McDonalds-Millbrook,AL","3755 Hwy 14, Millbrook,AL, (334) 285-4554"
-86.37408,32.5179,"McDonalds-Millbrook,AL","Hwy 143 & Deatsville Rd, Millbrook,AL, (334) 285-6112"
-88.22533,30.68694,"McDonalds-Mobile,AL","281 Schillinger Rd, Mobile,AL, (251) 633-7766"
-88.224823,30.640946,"McDonalds-Mobile,AL","2415 Schillinger Rd S, Mobile,AL, (251) 634-1378"
-88.19085,30.66001,"McDonalds-Mobile,AL","1400 Hillcrest Rd, Mobile,AL, (251) 607-0014"
-88.17148,30.68937,"McDonalds-Mobile,AL","5601 Old Shell Rd, Mobile,AL, (251) 342-8172"
-88.169972,30.588309,"McDonalds-Mobile,AL","5398 Hwy 90 W, Mobile,AL, (251) 666-0261"
-88.16204,30.64808,"McDonalds-Mobile,AL","5019 Cottage Hill Rd, Mobile,AL, (251) 661-5998"
-88.15753,30.72009,"McDonalds-Mobile,AL","5003 Moffet Road, Mobile,AL, (251) 342-1560"
-88.14957,30.67091,"McDonalds-Mobile,AL","367 Azalea Rd, Mobile,AL, (251) 344-5076"
-88.12365,30.68865,"McDonalds-Mobile,AL","2 Springdale Blvd, Mobile,AL, (251) 471-1508"
-88.12353,30.67623,"McDonalds-Mobile,AL","3424 Bel Air Mall, Mobile,AL, (251) 471-4636"
-88.11351,30.7007,"McDonalds-Mobile,AL","3119 Mofft Rd, Mobile,AL, (251) 473-3160"
-88.10677,30.66499,"McDonalds-Mobile,AL","2692 Government Blvd, Mobile,AL, (251) 471-5014"
-88.08391,30.72131,"McDonalds-Mobile,AL","2291 St Stephens Rd, Mobile,AL, (251) 452-1207"
-88.07473,30.60945,"McDonalds-Mobile,AL","3116 Dauphin Island Pwky, Mobile,AL, (251) 478-5390"
-88.04988,30.68756,"McDonalds-Mobile,AL","658 Government Blvd, Mobile,AL, (251) 433-8573"
-88.126536,30.68458,"McDonalds-Mobile,AL","101 S Beltline Hwy, Mobile,AL, (251) 471-9003"
-88.053238,30.68639,"McDonalds-Mobile,AL","7749 Moffet Rd, Mobile,AL, (251) 649-2215"
-88.224223,30.760749,"McDonalds-Mobile,AL","7749 Moffat Rd, Mobile,AL, (251) 649-2215"
-87.31923,31.50744,"McDonalds-Monroeville,AL","1511 S Alabama Ave, Monroeville,AL, (251) 575-2929"
-86.86107,33.10177,"McDonalds-Montevallo,AL","907 Main St, Montevallo,AL, (205) 665-1335"
-86.34546,32.36932,"McDonalds-Montgomery,AL","3450 Day St, Montgomery,AL, (334) 834-4310"
-86.32833,32.32622,"McDonalds-Montgomery,AL","935 W South Blvd, Montgomery,AL, (334) 281-0635"
-86.31857,32.35173,"McDonalds-Montgomery,AL","700 W Fairview Ave, Montgomery,AL, (334) 264-8814"
-86.27573,32.38047,"McDonalds-Montgomery,AL","2212 Madison Ave, Montgomery,AL, (334) 265-3615"
-86.26878,32.36422,"McDonalds-Montgomery,AL","2681 Zelda Rd, Montgomery,AL, (334) 263-9596"
-86.25572,32.3274,"McDonalds-Montgomery,AL","2621 E South Blvd, Montgomery,AL, (334) 288-7558"
-86.24228,32.38565,"McDonalds-Montgomery,AL","2601 Cong W L Dickinson Dr, Montgomery,AL, (334) 260-7975"
-86.2337,32.32875,"McDonalds-Montgomery,AL","3801 Eastern Blvd [WM #930], Montgomery,AL, (334) 280-5727"
-86.21828,32.35553,"McDonalds-Montgomery,AL","1590 Eastern Blvd, Montgomery,AL, (334) 272-8908"
-86.200234,32.382614,"McDonalds-Montgomery,AL","5765 Atlanta Hwy, Montgomery,AL, (334) 277-0151"
-86.18358,32.38263,"McDonalds-Montgomery,AL","6493 Atlanta Hwy [WM #0938], Montgomery,AL, (334) 274-0840"
-86.17959,32.33956,"McDonalds-Montgomery,AL","2750 Taylor Rd, Montgomery,AL, (334) 270-9878"
-86.138343,32.363074,"McDonalds-Montgomery,AL","Hwy 80 & I85, Montgomery,AL, (334) 239-7883"
-87.27458,34.48494,"McDonalds-Moulton,AL","11698 Al Hwy 157, Moulton,AL, (256) 974-4526"
-87.667348,34.746956,"McDonalds-Muscle Shoals,AL","1503 Woodward Ave, Muscle Shoals,AL, (256) 381-2211"
-87.6125,33.23556,"McDonalds-Northport,AL","5710 McFarland Blvd [WM #2306], Norhtport,AL, (205) 339-9881"
-87.60112,33.30456,"McDonalds-Northport,AL","13516 Highway 43 N, Northport,AL, (205) 330-2547"
-87.57811,33.23975,"McDonalds-Northport,AL","2000 82 Bypass, Northport,AL, (205) 339-8887"
-86.47057,33.94963,"McDonalds-Oneonta,AL","718 2nd Ave E, Oneonta,AL, (205) 274-8700"
-85.42078,32.6357,"McDonalds-Opelika,AL","2900 Pepperell Pky [WM #355], Opelika,AL, (334) 741-7097"
-85.35117,32.64375,"McDonalds-Opelika,AL","1104 Columbus Pky, Opelika,AL, (334) 749-5648"
-87.582542,30.291771,"McDonalds-Orange Beach,AL","4511 Orange Beach, Orange Beach,AL, (251) 974-2663"
-86.48201,34.65738,"McDonalds-Owens Cross Roads,AL","6711 Hwy 431 S, Owens Cross Roads,AL, (256) 539-1013"
-85.83459,33.60032,"McDonalds-Oxford,AL","92 Plaza Lane [WM #0809] ,Oxford,AL, (256) 835-7912"
-85.82799,33.60845,"McDonalds-Oxford,AL","1015 Hwy 21 S,Oxford,AL, (256) 831-7561"
-85.64319,31.45829,"McDonalds-Ozark,AL","1001 N US Hwy 231, Ozark,AL, (334) 774-4996"
-86.78615,33.33361,"McDonalds-Pelham,AL","410 Cahaba Valley Rd, Pelham,AL, (205) 988-0882"
-86.2826,33.59367,"McDonalds-Pell City,AL","600 Martin St N, Pell City,AL, (205) 338-1616"
-85.09223,32.47003,"McDonalds-Phenix City,AL","3915 Us Highway 80 W, Phenix City,AL, (334) 664-0064"
-85.02811,32.46848,"McDonalds-Phenix City,AL","1134 280 Byp, Phenix City,AL, (334) 298-2439"
-85.02438,32.48527,"McDonalds-Phenix City,AL","1801 Stadium Dr, Phenix City,AL, (334) 297-1112"
-85.047496,32.500954,"McDonalds-Phenix City,AL","3709 Hwy 280/431N, Phenix City,AL, (334) 448-9769"
-85.60972,33.93382,"McDonalds-Piedmont,AL","111 US Hwy 278 Byp, Piedmont,AL, (256) 447-6363"
-86.68362,33.69569,"McDonalds-Pinson,AL","6639 Hwy 151, Pinson,AL, (205) 680-4100"
-86.45078,32.45947,"McDonalds-Prattville,AL","720 S Memorial Dr, Prattville,AL, (334) 365-0838"
-86.41124,32.45985,"McDonalds-Prattville,AL","1903 Cobbs Ford Rd [WM #0483], Prattville,AL, (334) 361-3013"
-86.39003,32.46054,"McDonalds-Prattville,AL","2573 Cobbs Ford Rd, Prattville,AL, (334) 285-4010"
-88.111278,30.745236,"McDonalds-Prichard,AL","2963 St Stephens Rd, Prichard,AL, (251) 452-4836"
-85.84698,34.49369,"McDonalds-Rainsville,AL","32 Main St W, Rainsville,AL, (256) 638-1177"
-88.13813,34.43898,"McDonalds-Red Bay,AL","606 4th Ave Se, Red Bay,AL, (256) 356-2911"
-85.35928,33.15201,"McDonalds-Roanoke,AL","US 431 and SR 22 Roanoke, Roanoke,AL, (334) 863-4000"
-87.293963,34.823878,"McDonalds-Rogersville,AL","101 Highway 72 E, Rogersville,AL, (256) 247-3330"
-87.71725,34.51207,"McDonalds-Russellville,AL","15254 Highway 43, Russellville,AL, (256) 332-6564"
-88.1016,30.80196,"McDonalds-Saraland,AL","1095 Industrial Blvd [WM #1212], Saraland,AL, (251) 675-5199"
-88.094,30.8313,"McDonalds-Saraland,AL","1024 Hwy 43 S, Saraland,AL, (251) 675-2304"
-88.04622,30.87118,"McDonalds-Satsuma,AL","6103 Hwy 43 N, Satsuma,AL, (251) 679-6709"
-86.03152,34.64844,"McDonalds-Scottsboro,AL","22943 John T Reid Pkwy, Scottsboro,AL, (256) 259-2660"
-87.03222,32.4311,"McDonalds-Selma,AL","600 Highland Ave, Selma,AL, (334) 874-9122"
-87.00344,32.43169,"McDonalds-Selma,AL","1501 Al 14 E [WM #700], Selma,AL, (334) 874-4496"
-85.18279,32.8458,"McDonalds-Shawmut,AL","2920 20th Ave, Shawmut,AL, (334) 768-2525"
-87.69885,34.75619,"McDonalds-Sheffield,AL","324 S Montgomery Ave, Sheffield,AL, (256) 381-3330"
-87.66927,34.77402,"McDonalds-Sheffield,AL","4201 N Jackson Hwy, Sheffield,AL, (256) 383-2726"
-86.02252,33.92335,"McDonalds-Southside,AL","2070 Highway 77, Southside,AL, (256) 442-2811"
-86.46727,33.76907,"McDonalds-Springville,AL","431 Marietta Rd, Springville,AL, (205) 467-2054"
-85.81239,34.87397,"McDonalds-Stevenson,AL","43151 Us 72, Stevenson,AL, (256) 437-3148"
-86.26096,33.16719,"McDonalds-Sylacauga,AL","701 W Fort Williams St, Sylacauga,AL, (256) 249-4611"
-86.08315,33.44059,"McDonalds-Talladega,AL","110 Haynes St, Talladega,AL, (256) 362-2448"
-85.89887,32.53743,"McDonalds-Tallassee,AL","14 Gilmer Ave, Tallassee,AL, (334) 283-3991"
-86.765614,33.58955,"McDonalds-Tarrant City,AL","2116 Pinson Valley Pkwy, Tarrant City,AL, (205) 849-5577"
-88.20669,30.56057,"McDonalds-Theodore,AL","7040 Theodore Dawes Rd, Theodore,AL, (251) 653-7099"
